,Marca,Modelo,Tamaño de la pantalla,Tipo de resolución,Tipo de pantalla,Frecuencia de actualización,Precio,Link
1522,Asus,VG278HE,"27 """,FHD,LED,144 Hz,207900,https://articulo.mercadolibre.com.ar/MLA-731249808-monitor-asus-27-vg278he-3d-2ms-144hz-hdmi-full-hd-100-gamer-_JM#position=35&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1523,Acer,KG241Q Sbmiipx,"24 """,FHD,LED,144 Hz,179999,https://articulo.mercadolibre.com.ar/MLA-1439366458-monitor-gamer-acer-nitro-kg1-kg241q-sbmiipx-24-full-hd-_JM#position=36&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1525,LG,27GP750,"27 """,FHD,LCD,240 Hz,259499,https://articulo.mercadolibre.com.ar/MLA-1135463431-monitor-27-led-lg-27gp750-b-wide-240hz-ips-1ms-venex-_JM#position=38&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1526,Viotek,VIOTEK GNV29CB,"29 """,Ultrawide FHD,LED,120 Hz,596511,https://articulo.mercadolibre.com.ar/MLA-879072007-monitor-gamer-viotek-gnv29cb-ultra-ancho-a-pedido-_JM#position=39&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1528,LG,24MK600M,"23.8 """,FHD,LCD,60 Hz,118011,https://articulo.mercadolibre.com.ar/MLA-931896237-monitor-led-de-24-pulgadas-lg-24mk600m-hdmi-dixit-pc-_JM#position=41&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1529,Samsung,FLAT M5,"32 """,FHD,LED,60 Hz,227340,https://articulo.mercadolibre.com.ar/MLA-1281072576-monitor-smart-samsung-flat-m5-32-full-hd-tizen-usb-hdmi-_JM#position=42&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1530,Philips,193V5LHSB2,"18.5 """,FHD,LCD,60 Hz,45999,https://articulo.mercadolibre.com.ar/MLA-680234968-monitor-pc-19-pulgadas-philips-led-hdmi-vga-1366-x-768-_JM#position=43&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1533,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,387289,https://articulo.mercadolibre.com.ar/MLA-1329043503-monitor-lg-32-32un550-4k-ii-_JM#position=46&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1534,LG,34WP500-B,"34 """,FHD,LED,75 Hz,289110,https://articulo.mercadolibre.com.ar/MLA-1432341022-monitor-lg-34-ultra-wide-34wp500-b-borderless-wfhd-_JM#position=47&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1535,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,69934,https://articulo.mercadolibre.com.ar/MLA-821006797-monitor-gamer-led-22-pulgadas-philips-full-hd-hdmi-_JM#position=48&search_layout=grid&type=item&tracking_id=8e3c02ca-2292-45a4-9c63-f58f6039bb93
1536,Samsung,S22A33ANHL,"22 """,FHD,LED,60 Hz,65549,https://www.mercadolibre.com.ar/monitor-plano-samsung-22-s22a33anhl-fhd-60-hz-5-gtg/p/MLA23223591?pdp_filters=category:MLA14407#searchVariation=MLA23223591&position=1&search_layout=grid&type=product&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1537,LG,27MK400H,"27 """,FHD,LED,60 Hz,117005,https://articulo.mercadolibre.com.ar/MLA-823572564-monitor-gamer-27-lg-27mk400h-b-widescreen-led-hd-hdmi-2ms-_JM#position=2&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1538,LG,24GL600F,"23.6 """,FHD,LED,144 Hz,120000,https://articulo.mercadolibre.com.ar/MLA-696067800-monitor-24-lg-24gl600f-outlet-sin-caja-_JM#position=3&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1539,Dell,C2723H,"27 """,FHD,LED,60 Hz,650478,https://articulo.mercadolibre.com.ar/MLA-1446484382-monitor-dell-emc-c2723h-conferencing-27-ips-full-hd-vuritec-_JM#position=4&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1540,ViewSonic,VA2055Sm,"20 """,FHD,LED,60 Hz,75112,https://articulo.mercadolibre.com.ar/MLA-1281450594-monitor-viewsonic-va2055sm-20-led-full-hd-60hz-vga-dvi-d-_JM#position=5&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1541,LG,25UM58,"25 """,FHD,LED,75 Hz,343021,https://articulo.mercadolibre.com.ar/MLA-853242307-monitor-ips-lg-25-led-full-hd-ultrawide-hdmi-219-gamer-_JM#position=6&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1542,LG,24GL600F,"23.6 """,FHD,LED,144 Hz,200857,https://articulo.mercadolibre.com.ar/MLA-850444137-monitor-gamer-ultragear-24-lg-fhd-169-freesync-144hz-1ms-_JM#position=7&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1543,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,69989,https://articulo.mercadolibre.com.ar/MLA-1445177416-monitor-philips-led-24-pulgadas-241v8l77-hdmi-vga-full-hd-_JM#position=8&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1545,Samsung,G3,"27 """,FHD,LED,144 Hz,298285,https://articulo.mercadolibre.com.ar/MLA-1362394893-monitor-gamer-samsung-odyssey-g3-27-144hz-1ms-fhd-plano-va-_JM#position=10&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1546,LG,24GL600F,"23.6 """,FHD,LED,144 Hz,135000,https://articulo.mercadolibre.com.ar/MLA-1363520677-monitor-lg-144hz-_JM#position=11&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1547,Samsung,F24T35,"24 """,FHD,LED,75 Hz,125599,https://articulo.mercadolibre.com.ar/MLA-1308758013-monitor-samsung-lf24t350-24-gamer-led-fhd-_JM#position=12&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1548,Dell,E1920H,"19 """,HD,LED,60 Hz,464313,https://articulo.mercadolibre.com.ar/MLA-1201627940-monitor-dell-e1920h-19-tn-led-60-hz-displayport-vga-_JM#position=13&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1549,ViewSonic,VA2055Sm,"20 """,FHD,LED,60 Hz,90200,https://articulo.mercadolibre.com.ar/MLA-1281245207-monitor-viewsonic-va2055sm-20-led-full-hd-60hz-vga-dvi-d-_JM#position=14&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1552,HP,N270H,"27 """,FHD,LED,60 Hz,529936,https://articulo.mercadolibre.com.ar/MLA-752071393-monitor-hp-n270h-27-full-hd-modelo-2018-a-pedido-_JM#position=17&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1553,Samsung,F24T35,"24 """,FHD,LED,75 Hz,87500,https://articulo.mercadolibre.com.ar/MLA-1190727744-monitor-gamer-samsung-f24t35-led-24-azul-y-gris-oscuro-_JM#position=18&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1554,Dell,E2020H,"19.5 """,HD+,LCD/LED,60 Hz,319084,https://articulo.mercadolibre.com.ar/MLA-1192727374-monitor-dell-20-e2020h-lcd-hd-60hz-display-port-vga-_JM#position=19&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1555,ViewSonic,Vx2718-pc-mhd,"27 """,FHD,LED,165 Hz,206768,https://articulo.mercadolibre.com.ar/MLA-1136922433-monitor-viewsonic-vx2718-pc-mhd-27-curvo-gaming-hdmi-165hz-_JM#position=20&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1556,Samsung,S19A330,"19 """,WXGA,LCD,60 Hz,74999,https://articulo.mercadolibre.com.ar/MLA-1367629265-essential-monitor-samsung-s19a330-led-19-eye-saver-vga-hdmi-_JM#position=21&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1557,ViewSonic,Vx2718-pc-mhd,"27 """,FHD,LED,165 Hz,282991,https://articulo.mercadolibre.com.ar/MLA-1136950557-monitor-viewsonic-vx2718-pc-mhd-27-curvo-gaming-hdmi-165hz-_JM#position=22&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1560,Samsung,C24RG5,"23.5 """,FHD,LCD,144 Hz,143319,https://articulo.mercadolibre.com.ar/MLA-733112472-monitor-gamer-curvo-pc-samsung-24-full-hd-144hz-hdmi-led-_JM#position=25&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1561,LG,19M38A,"19 """,HD,LED,75 Hz,83222,https://articulo.mercadolibre.com.ar/MLA-913813535-monitor-lg-19m38a-b-19-ultra-fino-led-vga-hd-tn-75hz-169-_JM#position=26&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1563,HP,P22va G4,"21.5 """,FHD,LED,60 Hz,109519,https://articulo.mercadolibre.com.ar/MLA-1366571533-monitor-hp-p-p22va-g4-led-215-negro-fhd-_JM#position=28&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1565,Samsung,F24T35,"24 """,FHD,LED,75 Hz,115770,https://articulo.mercadolibre.com.ar/MLA-1100054036-monitor-de-24-samsung-modelo-lf24t350fhlczb-_JM#position=30&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1566,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,142464,https://articulo.mercadolibre.com.ar/MLA-1239614757-monitor-philips-221v877-22-led-full-hd-75-hz-4m-vga-hdmi-_JM#position=31&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1567,Dell,P2222H,"22 """,FHD,LED,60 Hz,621024,https://articulo.mercadolibre.com.ar/MLA-1451928946-monitor-dell-p2222h-rhffs-22-full-hd-60-hz-ips-vga-hdmi-usb-_JM#position=32&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1568,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,98669,https://articulo.mercadolibre.com.ar/MLA-1239614751-monitor-philips-221v877-22-led-full-hd-75-hz-4m-vga-hdmi-_JM#position=33&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1569,Gigabyte,G27FC,"27 """,FHD,LED,165 Hz,231699,https://articulo.mercadolibre.com.ar/MLA-1145955609-monitor-gamer-curvo-gigabyte-g27fc-led-27-negro-100v240v-_JM#position=34&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1570,Dell,P2418HT,"23.8 """,FHD,LED,60 Hz,529026,https://www.mercadolibre.com.ar/monitor-gamer-dell-p2418ht-led-238-negro-100v240v/p/MLA15107756?pdp_filters=category:MLA14407#searchVariation=MLA15107756&position=50&search_layout=grid&type=product&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1571,LG,19M38A,"19 """,HD,LED,60 Hz,64271,https://articulo.mercadolibre.com.ar/MLA-873742575-monitor-19-hd-lg-vga-pc-vesa-ips-169-panel-tn-60hz-5ms-_JM#position=35&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1572,Samsung,S32BM801UL,"32 """,UHD 4K,LED,60 Hz,641999,https://articulo.mercadolibre.com.ar/MLA-1293213199-smart-monitor-samsung-m8-32-4k-wifi-bluetooth-parlantes-apps-_JM#position=36&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1573,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,260714,https://articulo.mercadolibre.com.ar/MLA-1147536519-monitor-gamer-samsung-led-27pulg-vga-hdmi-75hz-f27t350fhl-_JM#position=37&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1574,LG,20MK400H,"19.5 """,HD,LED,60 Hz,69113,https://articulo.mercadolibre.com.ar/MLA-883728014-monitor-lg-20-pulgadas-led-hd-60hz-hdmi-vga-_JM#position=38&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1575,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,444398,https://articulo.mercadolibre.com.ar/MLA-901282629-monitor-32-lg-uhd-4k-hdmi-display-port-60hz-4ms-hrd10-_JM#position=39&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1576,LG,27GL650F,"27 """,FHD,LED,144 Hz,322919,https://articulo.mercadolibre.com.ar/MLA-912342190-monitor-lg-27gl650f-b-ultragear-gaming-27-nvidia-g-sync-_JM#position=40&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1578,Samsung,FLAT M5,"32 """,FHD,LED,60 Hz,311028,https://articulo.mercadolibre.com.ar/MLA-1281245239-monitor-smart-samsung-flat-m5-32-full-hd-tizen-usb-hdmi-_JM#position=42&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1579,LG,32MN500M,"31.5 """,FHD,LED,75 Hz,368907,https://articulo.mercadolibre.com.ar/MLA-901170310-monitor-gamer-ips-32-pulgadas-lg-32mn500m-full-hd-freesync-_JM#position=43&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1582,LG,19M38A,"19 """,HD,LED,75 Hz,69151,https://articulo.mercadolibre.com.ar/MLA-874831395-monitor-lg-19m38a-b-19-ultra-fino-led-vga-hd-tn-75hz-169-_JM#position=46&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1583,Dell,E2020H,"19.5 """,HD+,LCD/LED,60 Hz,396001,https://articulo.mercadolibre.com.ar/MLA-1192733798-monitor-dell-20-e2020h-lcd-hd-60hz-display-port-vga-_JM#position=47&search_layout=grid&type=item&tracking_id=350fa635-1b9d-4bea-b5e3-e9d053ad8026
1584,LG,28MQ780,"27.6 """,SDQHD,LCD,60 Hz,537685,https://articulo.mercadolibre.com.ar/MLA-1169117503-monitor-lg-dualup-ergo-28mq780-b-28-nanoips-led-sdqhd-_JM#position=1&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1585,LG,25UM58,"25 """,FHD,LED,75 Hz,492456,https://articulo.mercadolibre.com.ar/MLA-692547652-monitor-lg-ips-led-25-ultrawide-cctv-gamer-hdmi-219-fhd-_JM#position=2&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1586,LG,32UK550,"31.5 """,UHD 4K,LED,60 Hz,666598,https://articulo.mercadolibre.com.ar/MLA-853179250-monitor-gamer-32-lg-4k-uhd-dynamic-hrd10-freesync-hdmi-x2-_JM#position=3&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1588,Samsung,C27FG73FQ,"27 """,FHD,LED,144 Hz,516779,https://articulo.mercadolibre.com.ar/MLA-919893579-monitor-gamer-curvo-samsung-c27fg73fq-led-27-negro-240v-_JM#position=5&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1590,LG,22MN430H,"21.5 """,FHD,LED,60 Hz,112612,https://articulo.mercadolibre.com.ar/MLA-1128496174-monitor-gamer-lg-215-22mn430h-b-ips-led-fhd-hdmi-csoporte-_JM#position=7&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1591,LG,32UN880,"31.5 """,UHD 4K,LED,60 Hz,773423,https://articulo.mercadolibre.com.ar/MLA-912350181-monitor-lg-32un880-b-ultrafine-display-ergo-uhd-4k-ips-_JM#position=8&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1593,LG,27UL500,"27 """,UHD 4K,LED,60 Hz,254893,https://articulo.mercadolibre.com.ar/MLA-903130321-monitor-lg-27-169-27ul500-w-4k-_JM#position=10&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1595,LG,20MK400H,"19.5 """,HD,LED,60 Hz,97019,https://articulo.mercadolibre.com.ar/MLA-1128471670-monitor-gamer-lg-20mk400h-b-1366-x-768-split-screen-negro-_JM#position=12&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1596,Samsung,F22T35,"22 """,FHD,LED,75 Hz,94258,https://articulo.mercadolibre.com.ar/MLA-1382799386-monitor-gamer-samsung-f22t35-led-22-ips-lf22t350fhlczb-_JM#position=13&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1597,Level Up,27-UP6580,"27 """,FHD,LED,165 Hz,169900,https://articulo.mercadolibre.com.ar/MLA-1447383950-monitor-gamer-level-up-27-up6580-27-fhd-165hz-_JM#position=14&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1601,Samsung,F22T35,"22 """,FHD,LED,75 Hz,95809,https://articulo.mercadolibre.com.ar/MLA-1353817767-monitor-gamer-samsung-lf22t350fh-led-22ips-negro-delta-_JM#position=18&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1602,Samsung,LF24T350FHLCZB,"24 """,FHD,LED,75 Hz,86999,https://articulo.mercadolibre.com.ar/MLA-1102274763-monitor-gamer-samsung-lf24t350fhlczb-24-_JM#position=19&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1604,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,533751,https://articulo.mercadolibre.com.ar/MLA-912347632-monitor-lg-32un550-w-315-uhd-4k-hdmi-display-port-_JM#position=21&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1605,LG,49WL95C,"49 """,QHD,LED,60 Hz,1137983,https://articulo.mercadolibre.com.ar/MLA-1269289523-monitor-lg-lcd-49-49wl95c-we-ultra-wide-curvo-ii-_JM#position=22&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1606,ViewSonic,XG2705,"27 """,FHD,LED,144 Hz,229906,https://articulo.mercadolibre.com.ar/MLA-1136957242-monitor-viewsonic-xg2705-27-ips-amd-freesync-gaming-144hz-_JM#position=23&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1609,Dell,S2719DGF,"27 """,QHD,LCD TFT,144 Hz,1065709,https://articulo.mercadolibre.com.ar/MLA-795256484-monitor-dell-s-series-27-s2719dgf-led-lit-gaming-a-pedido-_JM#position=26&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1610,Dell,E1920H,"19 """,HD,LED,60 Hz,339130,https://articulo.mercadolibre.com.ar/MLA-1201897706-monitor-dell-e1920h-19-tn-led-60-hz-displayport-vga-_JM#position=27&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1611,Apple,XDR NANO,"32 """,UHD 6K,LED,47 Hz,5999999,https://articulo.mercadolibre.com.ar/MLA-1187451806-monitor-apple-pro-display-nano-32-6k-garantia-en-stock-ya-_JM#position=28&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1612,LG,20MK400H,"20 """,HD,LED,60 Hz,80000,https://articulo.mercadolibre.com.ar/MLA-918059619-monitor-lg-20mk400h-led-20-negro-100v240v-gamer-_JM#position=29&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1613,Samsung,LC24F390FHLX,"23.5 """,FHD,LED,60 Hz,181899,https://articulo.mercadolibre.com.ar/MLA-1128496430-monitor-gamer-samsung-235-lc24f390fhlx-curvo-full-hd-_JM#position=30&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1615,LG,24MP400,"23.8 """,FHD,LCD,75 Hz,106601,https://articulo.mercadolibre.com.ar/MLA-1222360561-monitor-gamer-lg-24mp400-led238-negro-220v-_JM#position=32&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1616,Samsung,F22T35,"22 """,FHD,LED,75 Hz,110957,https://articulo.mercadolibre.com.ar/MLA-1222392642-monitor-gamer-samsung-f22t35-led-22-dark-blue-gray-220v-_JM#position=33&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1618,LG,24MP400,"23.8 """,FHD,LCD,75 Hz,141207,https://articulo.mercadolibre.com.ar/MLA-1221837258-monitor-gamer-lg-24mp400-led238-negro-220v-_JM#position=35&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1619,Samsung,F22T35,"22 """,FHD,LED,75 Hz,147015,https://articulo.mercadolibre.com.ar/MLA-1222212846-monitor-gamer-samsung-f22t35-led-22-dark-blue-gray-220v-_JM#position=36&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1620,Philips,193V5LHSB2,"18.5 """,WXGA,LCD,60 Hz,82764,https://articulo.mercadolibre.com.ar/MLA-1222360430-monitor-philips-v-193v5lhsb2-led-185-negro-220v-vgahdmi-_JM#position=37&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1621,Philips,193V5LHSB2,"18.5 """,WXGA,LCD,60 Hz,109505,https://articulo.mercadolibre.com.ar/MLA-1222360431-monitor-philips-v-193v5lhsb2-led-185-negro-220v-vgahdmi-_JM#position=38&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1622,LG,27GL650F,"27 """,FHD,LED,144 Hz,204757,https://articulo.mercadolibre.com.ar/MLA-869335490-monitor-gamer-27-144hz-1ms-ips-lg-full-hd-mbr-nvidia-g-sync-_JM#position=39&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1624,Samsung,C24RG5,"23.5 """,FHD,LCD,144 Hz,179999,https://articulo.mercadolibre.com.ar/MLA-1218790498-monitor-24-led-samsung-g50-fhd-curvo-144hz-hdmi-negro-gamer-_JM#position=41&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1625,Dell,P2222H,"22 """,FHD,LED,60 Hz,850465,https://articulo.mercadolibre.com.ar/MLA-1451916080-monitor-dell-p2222h-rhffs-22-full-hd-60-hz-ips-vga-hdmi-usb-_JM#position=42&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1626,Samsung,F24T35,"24 """,FHD,LED,75 Hz,109239,https://articulo.mercadolibre.com.ar/MLA-1382811308-monitor-gamer-samsung-f24t35-led-24-ips-lf24t350fhlczb-_JM#position=43&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1627,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,105559,https://articulo.mercadolibre.com.ar/MLA-1380965954-monitor-philips-led-24-pulgadas-241v8l77-hdmi-vga-_JM#position=44&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1628,LG,28MQ780,"27.6 """,SDQHD,LCD,60 Hz,756619,https://articulo.mercadolibre.com.ar/MLA-1169053639-monitor-lg-dualup-ergo-28mq780-b-28-nanoips-led-sdqhd-_JM#position=45&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1629,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,80579,https://articulo.mercadolibre.com.ar/MLA-1381017756-monitor-philips-led-24-pulgadas-241v8l77-hdmi-vga-_JM#position=46&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1631,LG,24MK430H,"23.8 """,FHD,LED,60 Hz,154699,https://articulo.mercadolibre.com.ar/MLA-1128502916-monitor-gamer-lg-led-238-24mk430h-1920x1080-con-panel-ips-_JM#position=48&search_layout=grid&type=item&tracking_id=1b44fa40-1e87-4e12-ada5-fd26d8fc1579
1633,ViewSonic,XG2705,"27 """,FHD,LED,144 Hz,283082,https://articulo.mercadolibre.com.ar/MLA-1136938966-monitor-viewsonic-xg2705-27-ips-amd-freesync-gaming-144hz-_JM#position=7&search_layout=grid&type=item&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
1634,LG,34WL85C,"34 """,QHD,LED,60 Hz,669831,https://articulo.mercadolibre.com.ar/MLA-1268641904-monitor-lg-219-34-34wl85c-b-ultra-wide-qhd-curvo-ii-_JM#position=8&search_layout=grid&type=item&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
1635,Redragon,GM3CC236,"23.6 """,FHD,LED,165 Hz,223199,https://www.mercadolibre.com.ar/monitor-gamer-236-redragon-gm3cc236-ruby-fhd-165hz/p/MLA19690386?pdp_filters=category:MLA14407#searchVariation=MLA19690386&position=1&search_layout=grid&type=product&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
1636,LG,34GL750,"34 """,Ultrawide FHD,LED,144 Hz,651450,https://articulo.mercadolibre.com.ar/MLA-850441048-monitor-gamer-curvo-34-ultrawide-ips-gsync-wfhd-144hz-1ms-h-_JM#position=9&search_layout=grid&type=item&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
1637,LG,27UL500,"27 """,UHD 4K,LED,60 Hz,264574,https://articulo.mercadolibre.com.ar/MLA-1269295887-monitor-lg-169-27-27ul500-w-4k-ii-_JM#position=10&search_layout=grid&type=item&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
1641,Redragon,GM3CC236,"23.6 """,FHD,LED,165 Hz,224279,https://articulo.mercadolibre.com.ar/MLA-1158191005-monitor-gamer-24-redragon-ruby-inclinable-fhd-165hz-hdmi-_JM#position=14&search_layout=grid&type=item&tracking_id=3944e30a-7597-42f5-9ab1-de1684aa8939
